%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1581113400325734953,542,1581113400325469970,,0.1926,0.1179,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400349726217,543,1581113400349437952,,0.1954,0.1159,0.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400389586395,544,1581113400388884067,,0.1897,0.118,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400400979693,545,1581113400400577068,,0.1926,0.1189,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400425869879,546,1581113400425591945,,0.1916,0.114,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400451069416,547,1581113400450781106,,0.1926,0.1169,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400475664383,548,1581113400475397109,,0.1927,0.1268,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400509100275,549,1581113400507570028,,0.1916,0.116,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400525770537,550,1581113400525388002,,0.1907,0.119,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400551029749,551,1581113400550725936,,0.1935,0.1169,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400578565000,552,1581113400578299999,,0.1935,0.1179,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400614664598,553,1581113400613681077,,0.1916,0.118,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400626985721,554,1581113400626562118,,0.1916,0.116,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400651473615,555,1581113400651165008,,0.1926,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400676040015,556,1581113400675803899,,0.1926,0.1179,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400701069113,557,1581113400700627088,,0.1916,0.113,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400725576192,558,1581113400725295066,,0.1927,0.1268,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400750547120,559,1581113400750332117,,0.1916,0.116,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400776080565,560,1581113400775815010,,0.1906,0.115,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400801155312,561,1581113400800920009,,0.1907,0.119,0.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400825896718,562,1581113400825599908,,0.1925,0.114,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400850807765,563,1581113400850439071,,0.1935,0.1159,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400883114447,564,1581113400882170915,,0.1935,0.1159,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400901419926,565,1581113400901129007,,0.1945,0.1189,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400926033141,566,1581113400925760030,,0.1916,0.1199,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400951167629,567,1581113400950866937,,0.1916,0.1199,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113400975630055,568,1581113400975352048,,0.1917,0.1209,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401009065470,569,1581113401007636070,,0.1926,0.1209,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401026980272,570,1581113401026547908,,0.1907,0.119,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401050924076,571,1581113401050607919,,0.1936,0.1199,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401075783821,572,1581113401075464963,,0.1917,0.1209,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401114119845,573,1581113401113075971,,0.1907,0.117,0.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401127001044,574,1581113401126607894,,0.1936,0.1199,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401151301730,575,1581113401150935888,,0.1916,0.1179,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401176242170,576,1581113401176002025,,0.1926,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401201041868,577,1581113401200812101,,0.1935,0.1149,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401225588708,578,1581113401225303888,,0.1916,0.112,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401250788947,579,1581113401250513076,,0.1897,0.119,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401293666188,580,1581113401284055948,,0.1916,0.115,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401302686610,581,1581113401302289009,,0.1916,0.117,0.3774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401325952711,582,1581113401325676918,,0.1946,0.1298,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401350959006,583,1581113401350651025,,0.1907,0.1229,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401375806237,584,1581113401375547885,,0.1917,0.1219,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401401187292,585,1581113401400950908,,0.1917,0.1279,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401425758471,586,1581113401425487995,,0.1916,0.116,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401451424349,587,1581113401451129913,,0.1927,0.1288,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401475737411,588,1581113401475402116,,0.1935,0.1139,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401500564828,589,1581113401500279903,,0.1954,0.1099,0.3844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401525771157,590,1581113401525492906,,0.1897,0.118,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401551112633,591,1581113401550885915,,0.1935,0.1149,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401577223668,592,1581113401576657056,,0.1917,0.1239,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401600948536,593,1581113401600621938,,0.1916,0.115,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401626390686,594,1581113401626056909,,0.1936,0.1189,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401652149156,595,1581113401651824951,,0.1935,0.1159,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401676572926,596,1581113401676223993,,0.1946,0.1238,0.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401701990395,597,1581113401701575994,,0.1935,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401726380114,598,1581113401726057052,,0.1935,0.1139,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401751351432,599,1581113401751039981,,0.1935,0.1169,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401777050292,600,1581113401776635885,,0.1906,0.116,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401801552821,601,1581113401801278114,,0.1926,0.1199,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401826301855,602,1581113401826025009,,0.1935,0.1159,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401850932414,603,1581113401850622892,,0.1935,0.1149,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401875909250,604,1581113401875550031,,0.1907,0.12,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401901367260,605,1581113401901099920,,0.1916,0.113,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401926104987,606,1581113401925843954,,0.1907,0.12,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401951602476,607,1581113401951337099,,0.1926,0.1219,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113401976036198,608,1581113401975743055,,0.1908,0.1289,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402000962703,609,1581113402000610113,,0.1955,0.1178,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402026225986,610,1581113402025947093,,0.1925,0.114,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402051578024,611,1581113402051235914,,0.1906,0.116,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402076694868,612,1581113402076421022,,0.1926,0.1169,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402101255973,613,1581113402100918054,,0.1926,0.1149,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402127074302,614,1581113402126707077,,0.1945,0.1198,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402151392345,615,1581113402151098012,,0.1935,0.1159,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402177688660,616,1581113402177356958,,0.1945,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402201420307,617,1581113402201126098,,0.1945,0.1189,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402226533288,618,1581113402226217031,,0.1926,0.1169,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402251267818,619,1581113402250955104,,0.1926,0.1159,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402276273366,620,1581113402275971889,,0.1899,0.1319,0.3784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402301717864,621,1581113402301383972,,0.1945,0.1139,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402327411935,622,1581113402327085971,,0.1926,0.1199,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402351787854,623,1581113402351373910,,0.1926,0.1159,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402377212889,624,1581113402376918077,,0.1907,0.12,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402401269515,625,1581113402400968074,,0.1937,0.1278,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402428575890,626,1581113402428179025,,0.1916,0.117,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402471364909,627,1581113402461014032,,0.1897,0.118,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402478912695,628,1581113402478403091,,0.1916,0.117,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402501169731,629,1581113402500897884,,0.1937,0.1288,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402526650844,630,1581113402526365041,,0.1936,0.1189,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402551120726,631,1581113402550883054,,0.1907,0.12,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402579065426,632,1581113402578632116,,0.1916,0.118,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402601221620,633,1581113402600874900,,0.1916,0.1189,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402626943779,634,1581113402626666069,,0.1907,0.117,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402651967771,635,1581113402651583909,,0.1926,0.1159,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402676800523,636,1581113402676518917,,0.1916,0.117,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402701371277,637,1581113402701092004,,0.1925,0.114,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402727174176,638,1581113402726901054,,0.1925,0.1139,0.3764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402752161032,639,1581113402751658916,,0.1935,0.1159,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402776995092,640,1581113402776644945,,0.1916,0.1189,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402801688089,641,1581113402801448106,,0.1926,0.1209,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402827176351,642,1581113402826900959,,0.1907,0.118,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402852440477,643,1581113402852118015,,0.1917,0.1209,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402877133982,644,1581113402876883983,,0.1935,0.1159,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402901990052,645,1581113402901627063,,0.1897,0.1131,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402935578197,646,1581113402934248924,,0.1926,0.1159,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402953182137,647,1581113402952821016,,0.1926,0.1189,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113402977173788,648,1581113402976932048,,0.1935,0.1159,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403002533274,649,1581113403002249002,,0.1936,0.1209,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403026803317,650,1581113403026473999,,0.1897,0.117,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403051637107,651,1581113403051356077,,0.1906,0.116,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403096126609,652,1581113403086050033,,0.1916,0.117,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403103932252,653,1581113403103427886,,0.1926,0.1149,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403127169216,654,1581113403126921892,,0.1926,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403151821468,655,1581113403151465892,,0.1926,0.1179,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403176638927,656,1581113403176395893,,0.1945,0.1149,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403202144662,657,1581113403201877117,,0.1935,0.1159,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403227136543,658,1581113403226839065,,0.1916,0.117,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403252288012,659,1581113403252028942,,0.1917,0.1239,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403288546934,660,1581113403287923097,,0.1945,0.1129,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403302813918,661,1581113403302460908,,0.1916,0.114,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403327185077,662,1581113403326936006,,0.1906,0.112,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403352387683,663,1581113403352061986,,0.1945,0.1139,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403377249541,664,1581113403376971960,,0.1927,0.1318,0.3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403401938858,665,1581113403401571035,,0.1926,0.1189,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403426978608,666,1581113403426657915,,0.1936,0.1219,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403452390625,667,1581113403452114105,,0.1916,0.116,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403477203139,668,1581113403476942062,,0.1897,0.116,0.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403502280446,669,1581113403501987934,,0.1935,0.1159,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403527051892,670,1581113403526712894,,0.1926,0.1219,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403551958385,671,1581113403551652908,,0.1945,0.1179,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403578588676,672,1581113403577388048,,0.1897,0.114,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403602369576,673,1581113403602111101,,0.1936,0.1199,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403627038301,674,1581113403626763105,,0.1935,0.1119,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403652041149,675,1581113403651658058,,0.1926,0.115,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403676832563,676,1581113403676477909,,0.1935,0.1169,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403702974703,677,1581113403702244043,,0.1945,0.1159,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403727025124,678,1581113403726753950,,0.1916,0.116,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403752399798,679,1581113403752131938,,0.1916,0.115,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403776976741,680,1581113403776701927,,0.1916,0.117,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403801721578,681,1581113403801429033,,0.1907,0.118,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403827031609,682,1581113403826685905,,0.1935,0.1179,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403852259569,683,1581113403852008104,,0.1937,0.1288,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403877038123,684,1581113403876738071,,0.1907,0.119,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403902056903,685,1581113403901730060,,0.1945,0.1139,0.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403926749274,686,1581113403926467895,,0.1926,0.1169,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403952207250,687,1581113403951968908,,0.1926,0.1179,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113403977326407,688,1581113403977098941,,0.1916,0.116,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404002522395,689,1581113404002268075,,0.1945,0.1149,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404026972631,690,1581113404026699066,,0.1907,0.1249,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404051755959,691,1581113404051438093,,0.1897,0.117,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404076968959,692,1581113404076699972,,0.1926,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404102359271,693,1581113404102089881,,0.1907,0.1229,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404127114301,694,1581113404126838922,,0.1916,0.1189,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404152034693,695,1581113404151756048,,0.1926,0.1199,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404177186530,696,1581113404176955938,,0.1936,0.1209,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404201982373,697,1581113404201680898,,0.1937,0.1288,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404227181091,698,1581113404226898908,,0.1926,0.1179,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404252265594,699,1581113404251991033,,0.1944,0.1129,0.3776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404276968284,700,1581113404276648998,,0.1935,0.1149,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404302007759,701,1581113404301668882,,0.1935,0.1119,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404327662286,702,1581113404327379941,,0.1926,0.1149,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404352256719,703,1581113404351978063,,0.1935,0.1139,0.3787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404378061343,704,1581113404377829074,,0.1916,0.116,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404402374284,705,1581113404402113914,,0.1925,0.113,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404427852961,706,1581113404427567005,,0.1916,0.117,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404451713672,707,1581113404451430082,,0.1927,0.1268,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404478429937,708,1581113404478202104,,0.1935,0.1179,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404502133403,709,1581113404501862049,,0.1916,0.1199,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404527853258,710,1581113404527564048,,0.1916,0.1199,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404551936388,711,1581113404551582098,,0.1897,0.117,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404578957743,712,1581113404578377962,,0.1926,0.1219,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404603004310,713,1581113404602639913,,0.1945,0.1159,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404628209641,714,1581113404627980947,,0.1926,0.1189,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404653548970,715,1581113404653314113,,0.1936,0.1219,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404687314900,716,1581113404685738086,,0.1926,0.1159,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404703637778,717,1581113404703223943,,0.1944,0.1129,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404728063476,718,1581113404727732896,,0.1917,0.1209,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404752583299,719,1581113404752276897,,0.1945,0.1139,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404778494953,720,1581113404778259038,,0.1935,0.1169,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404803115312,721,1581113404802829980,,0.1926,0.1199,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404827761243,722,1581113404827466964,,0.1926,0.1189,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404853920264,723,1581113404853612899,,0.1927,0.1318,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404878009974,724,1581113404877733945,,0.1906,0.116,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404903340359,725,1581113404903086900,,0.1935,0.1169,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404928038861,726,1581113404927712917,,0.1945,0.1179,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404952701437,727,1581113404952409982,,0.1926,0.1159,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113404977942384,728,1581113404977593898,,0.1917,0.1219,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405014424956,729,1581113405013431072,,0.1945,0.1189,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405028852756,730,1581113405028431892,,0.1935,0.1179,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405053023882,731,1581113405052695035,,0.1925,0.113,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405077776416,732,1581113405077492952,,0.1927,0.1268,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405103093408,733,1581113405102833032,,0.1916,0.113,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405127960413,734,1581113405127600908,,0.1916,0.118,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405153015740,735,1581113405152729988,,0.1916,0.1189,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405178164501,736,1581113405177902936,,0.1926,0.1199,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405206427775,737,1581113405204632997,,0.1927,0.1278,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405228114923,738,1581113405227844953,,0.1907,0.117,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113405261648356,739,1581113405260639905,,0.1916,0.117,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
