%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1580869130027306578,577,1580869130026165962,,-0.1869,0.0356,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130052336129,578,1580869130051374912,,-0.1868,0.0392,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130077669935,579,1580869130076565027,,-0.1869,0.032,0.3404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130102619635,580,1580869130101505994,,-0.1881,0.0321,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130127953721,581,1580869130126641988,,-0.1845,0.0404,0.3377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130152675320,582,1580869130151531934,,-0.1869,0.0332,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130178060353,583,1580869130177016019,,-0.1881,0.0297,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130202456973,584,1580869130201416969,,-0.188,0.0405,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130227464126,585,1580869130226326942,,-0.1868,0.0441,0.3431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130252825063,586,1580869130251420021,,-0.1892,0.0309,0.343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130277373109,587,1580869130276336908,,-0.188,0.0345,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130303247509,588,1580869130301552057,,-0.1857,0.0356,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130327599776,589,1580869130326392889,,-0.1915,0.0358,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130352393400,590,1580869130351212978,,-0.1869,0.0308,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130377389062,591,1580869130376347064,,-0.1869,0.032,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130402510930,592,1580869130401392936,,-0.1904,0.0285,0.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130427305460,593,1580869130426213026,,-0.1927,0.031,0.3401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130452174689,594,1580869130451105117,,-0.1858,0.0272,0.3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130477599844,595,1580869130476150035,,-0.1881,0.0296,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130502380472,596,1580869130501272916,,-0.1868,0.0368,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130527711440,597,1580869130526377916,,-0.1881,0.032,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130552297627,598,1580869130551196098,,-0.1869,0.0308,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130577284539,599,1580869130576239109,,-0.1881,0.0309,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130602567071,600,1580869130601445913,,-0.1868,0.0392,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130627376047,601,1580869130626420974,,-0.1868,0.038,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130652415642,602,1580869130651365995,,-0.1869,0.0272,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130677586160,603,1580869130676392078,,-0.1915,0.0334,0.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130702727714,604,1580869130701534986,,-0.1881,0.0296,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130727252830,605,1580869130726144075,,-0.1892,0.0321,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130752575600,606,1580869130751342058,,-0.1903,0.0381,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130777850259,607,1580869130776752948,,-0.1881,0.0321,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130802666212,608,1580869130801590919,,-0.1881,0.032,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130827859704,609,1580869130826396942,,-0.188,0.0357,0.3403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130852954850,610,1580869130851886034,,-0.1892,0.0309,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130877324344,611,1580869130875869035,,-0.1881,0.0309,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130901995221,612,1580869130900938987,,-0.1869,0.0308,0.3336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130927664683,613,1580869130926192045,,-0.1857,0.0368,0.3295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130952149005,614,1580869130950946092,,-0.1904,0.0285,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869130976979984,615,1580869130975922107,,-0.1916,0.031,0.3374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131001617513,616,1580869131000674962,,-0.1927,0.0322,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131027132870,617,1580869131026141881,,-0.1903,0.0357,0.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131051551634,618,1580869131050609111,,-0.1869,0.0308,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131077213102,619,1580869131076035976,,-0.1891,0.0393,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131102633483,620,1580869131101378917,,-0.188,0.0333,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131126963030,621,1580869131125860929,,-0.1881,0.032,0.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131151950880,622,1580869131150763988,,-0.188,0.0333,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131177171562,623,1580869131175662040,,-0.1891,0.0393,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131201970350,624,1580869131200912952,,-0.1904,0.0309,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131226869544,625,1580869131225696086,,-0.1892,0.0357,0.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131252296674,626,1580869131250850915,,-0.188,0.0369,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131277146395,627,1580869131276041030,,-0.1881,0.0321,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131302104631,628,1580869131301074981,,-0.1857,0.0308,0.3391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131327951252,629,1580869131326596975,,-0.1893,0.0297,0.3294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131352520422,630,1580869131351366996,,-0.1881,0.0308,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131376733316,631,1580869131375685930,,-0.1881,0.0296,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131402633908,632,1580869131401511907,,-0.188,0.0369,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131427746853,633,1580869131426692008,,-0.1892,0.0345,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131452680671,634,1580869131451534986,,-0.1869,0.0308,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131476937926,635,1580869131476337909,,-0.1881,0.0321,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131502566866,636,1580869131501636981,,-0.1893,0.0297,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131527893940,637,1580869131526585102,,-0.188,0.0381,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131552501596,638,1580869131551326990,,-0.1903,0.0369,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131577511070,639,1580869131576445102,,-0.188,0.0333,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131603241648,640,1580869131602179050,,-0.1904,0.0297,0.3279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131627499021,641,1580869131626317024,,-0.188,0.0417,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131652725897,642,1580869131651401042,,-0.1869,0.0272,0.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131677178454,643,1580869131676204919,,-0.1869,0.0332,0.3349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131702868664,644,1580869131701302051,,-0.1892,0.0333,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131727075145,645,1580869131726115942,,-0.1904,0.0333,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131752417078,646,1580869131751409053,,-0.1892,0.0345,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131777923342,647,1580869131776215076,,-0.1892,0.0321,0.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131802882049,648,1580869131801836967,,-0.1904,0.0321,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131827279834,649,1580869131826215028,,-0.1891,0.0429,0.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131851640242,650,1580869131851030111,,-0.1881,0.0272,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131878045807,651,1580869131876255989,,-0.1869,0.0284,0.3281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131902109705,652,1580869131901110887,,-0.1904,0.0309,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131928258986,653,1580869131927078008,,-0.188,0.0393,0.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131952693834,654,1580869131951596975,,-0.1893,0.0285,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869131977221858,655,1580869131976167917,,-0.1869,0.0332,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132002097264,656,1580869132001050949,,-0.1869,0.0356,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132027965584,657,1580869132026232957,,-0.1869,0.0356,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132052076463,658,1580869132050992965,,-0.1916,0.0298,0.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132077005120,659,1580869132075968027,,-0.1869,0.0296,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132101939086,660,1580869132100959062,,-0.1904,0.0321,0.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132127536143,661,1580869132126497030,,-0.1904,0.0357,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132152168666,662,1580869132151035070,,-0.188,0.0381,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132177055142,663,1580869132176004886,,-0.1891,0.0405,0.3362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132202393333,664,1580869132201400041,,-0.1892,0.0333,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132227140354,665,1580869132226000070,,-0.1869,0.0308,0.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132251402099,666,1580869132250793933,,-0.1858,0.0296,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132277064495,667,1580869132275938034,,-0.1893,0.0297,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132302539321,668,1580869132301441907,,-0.188,0.0345,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132327356532,669,1580869132325995922,,-0.1904,0.0297,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132352564795,670,1580869132351279973,,-0.1892,0.0345,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132376704846,671,1580869132375725030,,-0.1892,0.0345,0.3307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132403451502,672,1580869132401645898,,-0.1904,0.0273,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132427015092,673,1580869132425934076,,-0.1857,0.0344,0.3322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132452480882,674,1580869132451318025,,-0.1904,0.0321,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132477362897,675,1580869132476283073,,-0.1892,0.0345,0.3348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132501943612,676,1580869132500973939,,-0.1881,0.0308,0.3308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132527292742,677,1580869132525948047,,-0.1904,0.0345,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132551948509,678,1580869132550740003,,-0.1904,0.0321,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132577586350,679,1580869132576370000,,-0.1869,0.0332,0.3363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132601934382,680,1580869132600794076,,-0.1915,0.0382,0.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132626607918,681,1580869132625602006,,-0.1891,0.0429,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132651824252,682,1580869132650739908,,-0.1881,0.0284,0.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132677806479,683,1580869132676623106,,-0.1892,0.0345,0.3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132702161074,684,1580869132701097011,,-0.1857,0.0344,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132727568358,685,1580869132726511955,,-0.1892,0.0309,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132752542967,686,1580869132751416921,,-0.1927,0.0334,0.3388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132776690986,687,1580869132775563955,,-0.1904,0.0297,0.3361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132801977072,688,1580869132801383018,,-0.1927,0.0346,0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132828117313,689,1580869132827023029,,-0.1892,0.0345,0.3321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132851940586,690,1580869132851291894,,-0.1916,0.0322,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132877871658,691,1580869132876449108,,-0.1904,0.0285,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132902287248,692,1580869132901298046,,-0.1927,0.0358,0.3347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132928085308,693,1580869132926831007,,-0.1939,0.031,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132952365710,694,1580869132951297044,,-0.1951,0.0299,0.3346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869132977879783,695,1580869132976630926,,-0.1939,0.0322,0.3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133003188226,696,1580869133002145051,,-0.1963,0.0275,0.3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133027771190,697,1580869133026735067,,-0.1916,0.0297,0.3293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133052467715,698,1580869133051297903,,-0.195,0.0347,0.3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133076812528,699,1580869133076208114,,-0.1927,0.0334,0.3306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133103137485,700,1580869133102101087,,-0.1962,0.0299,0.3359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133126746109,701,1580869133126142024,,-0.1962,0.0323,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133152989543,702,1580869133151355981,,-0.1963,0.0275,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133176714334,703,1580869133176098108,,-0.195,0.0335,0.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133202801884,704,1580869133201658010,,-0.1962,0.0311,0.3332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133227160892,705,1580869133226152896,,-0.1951,0.0323,0.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133252481388,706,1580869133251377105,,-0.1951,0.025,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133278265284,707,1580869133277226924,,-0.1939,0.0274,0.3305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133301552006,708,1580869133300935983,,-0.1986,0.03,0.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133327321393,709,1580869133326052904,,-0.1939,0.031,0.3292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133352724314,710,1580869133351579904,,-0.1986,0.0252,0.3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133377365320,711,1580869133376178979,,-0.1974,0.0347,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133402173632,712,1580869133401125907,,-0.1974,0.0287,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133427310809,713,1580869133426215887,,-0.1951,0.0299,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133453133332,714,1580869133451057910,,-0.1951,0.0299,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133476952796,715,1580869133475986003,,-0.1939,0.0322,0.3305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133502519775,716,1580869133501306056,,-0.1974,0.0287,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133527433829,717,1580869133526259899,,-0.1951,0.0262,0.3223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133552547466,718,1580869133550935029,,-0.1997,0.0324,0.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133577152936,719,1580869133576009035,,-0.1951,0.0323,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133602830157,720,1580869133601831912,,-0.1962,0.0311,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133627181812,721,1580869133626030921,,-0.1928,0.0298,0.3251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133652083941,722,1580869133650913953,,-0.1951,0.0274,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133677370703,723,1580869133676285028,,-0.1962,0.0323,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133702182310,724,1580869133700941085,,-0.1974,0.0347,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133727373880,725,1580869133726166009,,-0.1974,0.0275,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133751966702,726,1580869133750868082,,-0.1962,0.0311,0.3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133776710454,727,1580869133775630950,,-0.1974,0.0299,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133802072374,728,1580869133800873041,,-0.1974,0.0323,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133826704839,729,1580869133825656890,,-0.1951,0.0323,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133852020884,730,1580869133850766897,,-0.1963,0.0287,0.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133877162981,731,1580869133876435995,,-0.1974,0.0323,0.3222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133901972245,732,1580869133900897979,,-0.2009,0.0312,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133926728956,733,1580869133925699949,,-0.1975,0.0263,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133952407657,734,1580869133951128959,,-0.195,0.0347,0.3305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869133978868242,735,1580869133976821899,,-0.1974,0.0275,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134001701900,736,1580869134000693082,,-0.1997,0.0312,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134026730184,737,1580869134025671005,,-0.1963,0.0287,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134052866000,738,1580869134051898002,,-0.1997,0.0336,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134076822715,739,1580869134075638055,,-0.1951,0.0286,0.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134102815372,740,1580869134101548910,,-0.1986,0.0312,0.3303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134127797700,741,1580869134126760005,,-0.1951,0.0299,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134153154814,742,1580869134152105093,,-0.1962,0.0347,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134176759239,743,1580869134175626039,,-0.1962,0.0299,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134203022045,744,1580869134201426982,,-0.1951,0.0286,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134226755716,745,1580869134226253986,,-0.1963,0.0287,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134253345345,746,1580869134251769065,,-0.2009,0.0276,0.3316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134277671408,747,1580869134276724100,,-0.1939,0.0346,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134302640861,748,1580869134301573038,,-0.1986,0.0288,0.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134328356762,749,1580869134327111005,,-0.1951,0.0299,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134352793760,750,1580869134351403951,,-0.1951,0.0238,0.3291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134377345519,751,1580869134376318931,,-0.1974,0.0311,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134402750678,752,1580869134401525974,,-0.1939,0.0334,0.3278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134427949471,753,1580869134426292896,,-0.194,0.0262,0.3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134452241221,754,1580869134451203107,,-0.1951,0.0238,0.3319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134477710456,755,1580869134476521968,,-0.1974,0.0311,0.3276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134503072558,756,1580869134501833915,,-0.1974,0.0311,0.3345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134528057221,757,1580869134526432991,,-0.1975,0.0263,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134552348233,758,1580869134551233053,,-0.1963,0.0275,0.3318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134576820636,759,1580869134575926065,,-0.1963,0.0287,0.3277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134602350336,760,1580869134601293087,,-0.1974,0.0287,0.3249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134626465933,761,1580869134625897884,,-0.1974,0.0335,0.3263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134653700509,762,1580869134652651071,,-0.1975,0.0227,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134677167885,763,1580869134676079034,,-0.1963,0.0227,0.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134702702033,764,1580869134701548099,,-0.1973,0.0395,0.3317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134727238022,765,1580869134726119041,,-0.1951,0.0274,0.3264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134751922175,766,1580869134750914096,,-0.1985,0.036,0.3289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134777739327,767,1580869134776133060,,-0.1927,0.0358,0.3237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134801309594,768,1580869134800827026,,-0.1998,0.0288,0.3303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134827401319,769,1580869134826033115,,-0.1998,0.0288,0.3262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134852193298,770,1580869134851210117,,-0.1974,0.0299,0.3358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869134877103658,771,1580869134876027107,,-0.1974,0.0335,0.3304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
