%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1581113307153953551,47,1581113307153845071,,0.864528104141,-0.00315978571903,-0.498601863727,0.866817329263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001296,-0.000764,0.000725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.088,0.035,-9.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307178526071,48,1581113307178374052,,0.864541261404,-0.00315988337625,-0.498579170332,0.866830382332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000564,-0.000604,-0.000426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.033,-9.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307203388145,49,1581113307203280925,,0.864536875715,-0.00315985082409,-0.498586734835,0.866826031375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00122,-0.000266,-0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.079,0.026,-9.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307228529103,50,1581113307228424072,,0.864554418074,-0.00315238381534,-0.498564048659,0.866839126019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.00055,0.001214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,0.017,-9.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307253885599,51,1581113307253776073,,0.864558790957,-0.0031404683583,-0.498564083493,0.866839135414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000808,0.000593,-0.000322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,0.044,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307278609912,52,1581113307278472900,,0.864554405532,-0.00314803302313,-0.498564076149,0.866839093472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00131,-0.001805,0.001181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.098,0.048,-9.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307303591494,53,1581113307303464889,,0.864554380249,-0.00313933143799,-0.498564131017,0.866839028181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001397,-0.00157,0.001596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.076,0.047,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307328326180,54,1581113307328164100,,0.864558765674,-0.0031393641495,-0.498556566401,0.866843378941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000976,0.000255,0.000944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101,0.028,-9.619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307353689530,55,1581113307353591918,,0.864567536327,-0.0031470270992,-0.498533865075,0.866856388739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,-0.001564,0.001351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.103,0.036,-9.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307378649493,56,1581113307378518104,,0.864580704486,-0.00315147567458,-0.498511143174,0.866869472743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,-0.000822,0.00091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.071,0.045,-9.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307403891153,57,1581113307403728961,,0.864567549001,-0.00315137762777,-0.498533837593,0.866856421455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000602,0.000141,0.000244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.074,0.027,-9.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307428796127,58,1581113307428646087,,0.864567561609,-0.00316332562677,-0.498526237887,0.866860762525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000324,0.000793,0.001565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.101,0.015,-9.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307453513715,59,1581113307453360080,,0.864567561609,-0.00317092317289,-0.498518665626,0.866865070814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000631,0.000184,0.000753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.036,-9.604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307478537042,60,1581113307478430986,,0.864571934228,-0.00315900788475,-0.498518700668,0.866865080267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000409,0.001346,0.002492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.035,-9.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307503912979,61,1581113307503778934,,0.864563163708,-0.00317413766844,-0.498518685852,0.866864995844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.7e-05,-0.000545,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.072,0.03,-9.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307529469498,62,1581113307529344081,,0.864554392923,-0.00317407207587,-0.498533815424,0.866856294919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000504,-0.000139,0.000914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.095,0.04,-9.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307553621948,63,1581113307553513050,,0.864549994758,-0.00316968868484,-0.498541407833,0.866851911528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001543,-7.9e-05,0.001776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.062,0.036,-9.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307578453903,64,1581113307578347921,,0.864558765674,-0.00316975440991,-0.498526278337,0.866860612585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001073,0.000205,0.00221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.093,0.037,-9.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307604084591,65,1581113307603977918,,0.864549994758,-0.00316968868484,-0.498541407833,0.866851911528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000421,-0.000884,-0.00075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091,0.025,-9.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307628995278,66,1581113307628885984,,0.864567536327,-0.00316982013403,-0.498511148689,0.866869313378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115,0.00076,0.001544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087,0.037,-9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307654088845,67,1581113307653955936,,0.864567549001,-0.00317417046436,-0.498511121009,0.866869346207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000307,0.00021,0.001937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.048,-9.599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307678559975,68,1581113307678450107,,0.864567536327,-0.00317741796319,-0.49850357641,0.866873621327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000243,-0.000859,0.001147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.089,0.031,-9.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
