%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1581113306578500705,24,1581113306578227043,,0.1936,0.1189,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306604071156,25,1581113306603758096,,0.1916,0.118,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306629061522,26,1581113306628823995,,0.1945,0.1179,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306652876124,27,1581113306652574062,,0.1946,0.1278,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306678775163,28,1581113306678399085,,0.1926,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306702621059,29,1581113306702387094,,0.1916,0.1199,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306737641070,30,1581113306736702919,,0.1908,0.1329,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306753781048,31,1581113306753422021,,0.1935,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306778730259,32,1581113306778446912,,0.1916,0.114,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306803545892,33,1581113306803256034,,0.1926,0.1159,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306829174111,34,1581113306828933000,,0.1907,0.121,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306854086346,35,1581113306853812932,,0.1917,0.1209,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306879194686,36,1581113306878968954,,0.1926,0.1169,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306913297414,37,1581113306912414073,,0.1906,0.116,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306929466615,38,1581113306929162979,,0.1926,0.1189,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306953837905,39,1581113306953572988,,0.1926,0.1179,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113306979249241,40,1581113306978955030,,0.1916,0.118,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307004143380,41,1581113307003904104,,0.1945,0.1208,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307028940111,42,1581113307028656005,,0.1907,0.117,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307053902796,43,1581113307053634881,,0.1935,0.1149,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307078767502,44,1581113307078488111,,0.1917,0.1269,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307103973650,45,1581113307103727102,,0.1935,0.1159,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307129332490,46,1581113307129100084,,0.1907,0.12,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307154077709,47,1581113307153847932,,0.1935,0.1169,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307178701678,48,1581113307178378105,,0.1916,0.113,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307203561556,49,1581113307203284978,,0.1935,0.1159,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307228661679,50,1581113307228426933,,0.1926,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307254013612,51,1581113307253779888,,0.1906,0.113,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307278796762,52,1581113307278476953,,0.1925,0.113,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307303757337,53,1581113307303468942,,0.1935,0.1149,0.3922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307328487806,54,1581113307328166961,,0.1926,0.1159,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307353845535,55,1581113307353595972,,0.1897,0.118,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307378823758,56,1581113307378521919,,0.1925,0.113,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307404020254,57,1581113307403733015,,0.1936,0.1199,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307428936825,58,1581113307428648948,,0.1916,0.115,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307453644835,59,1581113307453363895,,0.1925,0.112,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307478671385,60,1581113307478435039,,0.1916,0.117,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307504066372,61,1581113307503782987,,0.1936,0.1199,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307529651290,62,1581113307529349088,,0.1916,0.114,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307553789173,63,1581113307553515911,,0.1897,0.116,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307578641888,64,1581113307578351020,,0.1926,0.1159,0.3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307604212626,65,1581113307603981018,,0.1916,0.115,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307629129694,66,1581113307628890037,,0.1907,0.12,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307654228466,67,1581113307653959989,,0.1935,0.1159,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307678752237,68,1581113307678453922,,0.1897,0.117,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307703619445,69,1581113307703341960,,0.1906,0.115,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307728960907,70,1581113307728666067,,0.1907,0.118,0.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307754220668,71,1581113307753966093,,0.1926,0.1169,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307779034884,72,1581113307778785943,,0.1926,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307803994860,73,1581113307803668022,,0.1906,0.116,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307828974400,74,1581113307828675031,,0.1907,0.117,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307853854629,75,1581113307853506088,,0.1935,0.1139,0.3933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307879212369,76,1581113307878902912,,0.1926,0.1199,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307904262593,77,1581113307903930902,,0.1906,0.115,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307929555343,78,1581113307929296016,,0.1907,0.117,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307953927466,79,1581113307953632116,,0.1935,0.1169,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113307978845538,80,1581113307978499889,,0.1908,0.1309,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308004241941,81,1581113308003935098,,0.1916,0.118,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308029518441,82,1581113308029202938,,0.1926,0.1209,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308054087593,83,1581113308053797960,,0.1926,0.1179,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308078965404,84,1581113308078627109,,0.1907,0.119,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308103842529,85,1581113308103487014,,0.1907,0.117,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308129984605,86,1581113308129679918,,0.1898,0.1289,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308154295301,87,1581113308154001951,,0.1935,0.1179,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308179212487,88,1581113308178941965,,0.1935,0.1129,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308204052618,89,1581113308203772068,,0.1954,0.1129,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308228909164,90,1581113308228537082,,0.1926,0.1169,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308254002309,91,1581113308253705978,,0.1926,0.1159,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308279049511,92,1581113308278743982,,0.1906,0.116,0.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308304310690,93,1581113308304001092,,0.1926,0.1159,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308329365317,94,1581113308329098939,,0.1926,0.1169,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308353919413,95,1581113308353570938,,0.1945,0.1198,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308378932444,96,1581113308378627061,,0.1946,0.1238,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308404505098,97,1581113308404213905,,0.1926,0.1179,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308429137121,98,1581113308428867101,,0.1926,0.1169,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308454354513,99,1581113308454068899,,0.1916,0.114,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308479961956,100,1581113308479661941,,0.1926,0.1169,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308503942742,101,1581113308503556013,,0.1916,0.114,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308532483123,102,1581113308532207012,,0.1897,0.12,0.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308554073866,103,1581113308553818941,,0.1916,0.1179,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308580433634,104,1581113308580183029,,0.1878,0.121,0.3908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308603943458,105,1581113308603638887,,0.1926,0.1169,0.3932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308629867863,106,1581113308629504919,,0.1908,0.1269,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308654060774,107,1581113308653817892,,0.1935,0.1139,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308680027245,108,1581113308679721117,,0.1936,0.1209,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308704116671,109,1581113308703821897,,0.1916,0.116,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308729981503,110,1581113308729638099,,0.1926,0.1169,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308753923990,111,1581113308753566026,,0.1918,0.1318,0.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308779817351,112,1581113308779458045,,0.1935,0.1179,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308805339909,113,1581113308805011987,,0.1935,0.1169,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308830337480,114,1581113308830039978,,0.1925,0.114,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308855290289,115,1581113308855010986,,0.1935,0.1159,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308879937590,116,1581113308879621982,,0.1926,0.1169,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308904838483,117,1581113308904479026,,0.1926,0.115,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308937921943,118,1581113308937005996,,0.1935,0.1159,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308955847637,119,1581113308955445051,,0.1926,0.1159,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113308979888188,120,1581113308979613065,,0.1935,0.1149,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309004838637,121,1581113309004565954,,0.1927,0.1268,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309029698562,122,1581113309029417037,,0.1946,0.1248,0.3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309055049339,123,1581113309054811954,,0.1944,0.1119,0.3866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309079880292,124,1581113309079596996,,0.1935,0.1169,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309113715861,125,1581113309112469911,,0.1936,0.1189,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309131354209,126,1581113309130987882,,0.1906,0.116,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309154812533,127,1581113309154512882,,0.1897,0.118,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309179947342,128,1581113309179663896,,0.1907,0.118,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309205138519,129,1581113309204902887,,0.1945,0.1169,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309230408865,130,1581113309230143070,,0.1926,0.1159,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309254842105,131,1581113309254558086,,0.1945,0.1159,0.3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309279878720,132,1581113309279532909,,0.1917,0.1219,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309304643861,133,1581113309304409980,,0.1955,0.1168,0.3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309329964632,134,1581113309329704999,,0.1926,0.1179,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309355066157,135,1581113309354775905,,0.1927,0.1239,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309379840300,136,1581113309379568099,,0.1926,0.1209,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309404801935,137,1581113309404457092,,0.1926,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309429602388,138,1581113309429366111,,0.1917,0.1209,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309455151798,139,1581113309454868078,,0.1907,0.119,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309480145117,140,1581113309479883909,,0.1917,0.1219,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309504959949,141,1581113309504689931,,0.1926,0.1159,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309531159736,142,1581113309530807971,,0.1907,0.119,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309554687665,143,1581113309554408073,,0.1945,0.1179,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309596328976,144,1581113309595633983,,0.1916,0.1199,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309606199425,145,1581113309605863094,,0.1926,0.115,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309630080491,146,1581113309629832029,,0.1916,0.115,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309656050659,147,1581113309655607938,,0.1926,0.1149,0.3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309679980098,148,1581113309679665088,,0.1916,0.1189,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309705655182,149,1581113309704885959,,0.1916,0.115,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309730532542,150,1581113309730257034,,0.1945,0.1179,0.3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309755152612,151,1581113309754898071,,0.1916,0.1199,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309779915123,152,1581113309779597043,,0.1937,0.1298,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309819672977,153,1581113309818948984,,0.1907,0.118,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309831407409,154,1581113309831083059,,0.1926,0.1149,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309854945170,155,1581113309854646921,,0.1907,0.117,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309879710090,156,1581113309879468917,,0.1917,0.1219,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309904826417,157,1581113309904560089,,0.1916,0.115,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309929532370,158,1581113309929254055,,0.1935,0.1169,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309954953163,159,1581113309954673051,,0.1916,0.1199,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113309979742188,160,1581113309979491949,,0.1935,0.1149,0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310004939857,161,1581113310004587888,,0.1906,0.1101,0.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310030057800,162,1581113310029699087,,0.1926,0.1179,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310054817185,163,1581113310054483890,,0.1926,0.1179,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310079551658,164,1581113310079323053,,0.1907,0.121,0.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310104962084,165,1581113310104665040,,0.1897,0.119,0.3863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310130014935,166,1581113310129717111,,0.1916,0.116,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310154990935,167,1581113310154648065,,0.1926,0.1179,0.3865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310180027687,168,1581113310179636955,,0.1897,0.115,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310204541431,169,1581113310204273939,,0.1925,0.113,0.3955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310230019780,170,1581113310229662895,,0.1935,0.1149,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310254947634,171,1581113310254656076,,0.1907,0.121,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310280146634,172,1581113310279833078,,0.1935,0.1159,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310304796529,173,1581113310304465055,,0.1925,0.114,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310329785990,174,1581113310329438924,,0.1906,0.115,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310355986135,175,1581113310355628967,,0.1907,0.119,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310380030001,176,1581113310379777908,,0.1916,0.117,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310405283111,177,1581113310405045986,,0.1916,0.1179,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310430050810,178,1581113310429706096,,0.1916,0.113,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310454801485,179,1581113310454457998,,0.1935,0.1149,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310480318929,180,1581113310480063915,,0.1916,0.114,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310505041606,181,1581113310504725933,,0.1926,0.1159,0.3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310533577873,182,1581113310532269954,,0.1907,0.1219,0.3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310555197595,183,1581113310554969072,,0.1946,0.1308,0.3843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310580731345,184,1581113310580404996,,0.1906,0.112,0.3909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310604695596,185,1581113310604454040,,0.1927,0.1298,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310630833455,186,1581113310630506992,,0.1916,0.118,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310655164343,187,1581113310654918909,,0.1935,0.1119,0.3899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310680933387,188,1581113310680599927,,0.1926,0.1169,0.3876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310704791334,189,1581113310704454898,,0.1935,0.1119,0.3877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310730621311,190,1581113310730345010,,0.1926,0.1169,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310754956247,191,1581113310754664897,,0.1916,0.1189,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310779939666,192,1581113310779647111,,0.1916,0.118,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310805968692,193,1581113310805653095,,0.1935,0.1179,0.3921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310830909214,194,1581113310830605983,,0.1907,0.117,0.3886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581113310854691702,195,1581113310854404926,,0.1926,0.1169,0.3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
